path,label,source,y_true,y_prob,y_pred
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_13093.png,1,pggan_v2,1.0,0.9999994039535522,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_12851.png,0,ffhq,0.0,2.807551968686539e-10,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_05809.png,0,ffhq,0.0,0.0017427232814952731,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_08902.png,1,pggan_v2,1.0,0.9999768733978271,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_04359.png,0,ffhq,0.0,2.3718946806638996e-08,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_00275.png,0,ffhq,0.0,3.664753123189257e-08,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_13859.png,1,pggan_v2,1.0,0.9999966621398926,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_17773.png,1,pggan_v2,1.0,0.9999648332595825,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/validation/F_PGN2_10514.png,1,pggan_v2,1.0,0.9840875267982483,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_04989.png,1,pggan_v2,1.0,0.9999949932098389,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_11952.png,1,pggan_v2,1.0,0.997280478477478,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_08442.png,0,ffhq,0.0,6.507494987317841e-09,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_07330.png,0,ffhq,0.0,1.380637257852868e-07,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_18671.png,1,pggan_v2,1.0,0.9999978542327881,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_09791.png,0,ffhq,0.0,2.001786469918443e-08,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_09964.png,1,pggan_v2,1.0,0.9990856647491455,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_13080.png,0,ffhq,0.0,5.704185696231434e-06,0
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_11804.png,0,ffhq,0.0,4.113145735118451e-08,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_05029.png,1,pggan_v2,1.0,0.9777340292930603,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/test/F_PGN2_15403.png,1,pggan_v2,1.0,0.9966996312141418,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_14821.png,0,ffhq,0.0,6.679606940451777e-06,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_06710.png,1,pggan_v2,1.0,0.9999995231628418,1
/home/jms/DFFD/ParentDir/Fake/pggan_v2/validation/F_PGN2_10984.png,1,pggan_v2,1.0,0.9999984502792358,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_15382.png,0,ffhq,0.0,0.00012075783888576552,0
/home/jms/DFFD/ParentDir/Fake/pggan_v2/train/F_PGN2_02958.png,1,pggan_v2,1.0,0.9999899864196777,1
