path,label,source,y_true,y_prob,y_pred
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_09410.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/train/F_SyFQ_02317.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_19109.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_12550.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_02258.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_14532.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_18444.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_19487.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/validation/F_SyFQ_10911.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_16110.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_18998.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_13401.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_18408.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_12166.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_15097.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_06867.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_12146.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_14603.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_18676.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_11011.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_13733.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_15060.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_15417.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_13648.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_19390.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_01549.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/train/F_SyFQ_01375.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_06064.png,0,ffhq,0.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/validation/F_SyFQ_10775.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/train/F_SyFQ_09076.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Fake/stylegan_ffhq/test/F_SyFQ_16285.png,1,stylegan_ffhq,1.0,0.5027722716331482,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_07385.png,0,ffhq,0.0,0.5027722716331482,1
