path,label,source,y_true,y_prob,y_pred
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_01321.png,0,ffhq,0.0,5.7450810601877844e-12,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_17869.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_02800.png,1,pggan_v1,1.0,0.9999830722808838,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_14398.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_01910.png,0,ffhq,0.0,6.452036682702555e-10,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_17962.png,1,pggan_v1,1.0,0.9999780654907227,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_11223.png,1,pggan_v1,1.0,0.9999606609344482,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_01626.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_16217.png,0,ffhq,0.0,8.128354656022907e-10,0
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_11334.png,0,ffhq,0.0,1.3059910486390436e-07,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_00272.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_17099.png,0,ffhq,0.0,1.1686002165944842e-09,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_03376.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_15199.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_11294.png,0,ffhq,0.0,2.1928842670604354e-06,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_09350.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_04785.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_02116.png,1,pggan_v1,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/pggan_v1/test/F_PGN1_15206.png,1,pggan_v1,1.0,0.9999855756759644,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_17349.png,0,ffhq,0.0,2.612670080281987e-08,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_03363.png,0,ffhq,0.0,4.1215281513205804e-14,0
/home/jms/DFFD/ParentDir/Fake/pggan_v1/train/F_PGN1_07395.png,1,pggan_v1,1.0,0.9999974966049194,1
