path,label,source,y_true,y_prob,y_pred
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/train/F_SyCA_03211.png,1,stylegan_celeba,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/test/F_SyCA_18687.png,1,stylegan_celeba,1.0,0.9999995231628418,1
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/train/F_SyCA_05185.png,1,stylegan_celeba,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_13541.png,0,ffhq,0.0,6.8585086410166696e-06,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_06840.png,0,ffhq,0.0,7.292299541994396e-10,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_08172.png,0,ffhq,0.0,8.216286914830562e-06,0
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/train/F_SyCA_05541.png,1,stylegan_celeba,1.0,0.9999980926513672,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_04549.png,0,ffhq,0.0,7.894396247820623e-10,0
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/train/F_SyCA_04687.png,1,stylegan_celeba,1.0,1.0,1
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/validation/F_SyCA_10353.png,1,stylegan_celeba,1.0,1.0,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_06587.png,0,ffhq,0.0,8.665574924293651e-09,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_07625.png,0,ffhq,0.0,4.678739514929475e-06,0
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/test/F_SyCA_13006.png,1,stylegan_celeba,1.0,0.9999960660934448,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_01744.png,0,ffhq,0.0,1.016209054682804e-07,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_07094.png,0,ffhq,0.0,9.854637710304814e-07,0
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/train/F_SyCA_02029.png,1,stylegan_celeba,1.0,0.999996542930603,1
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/test/F_SyCA_11072.png,1,stylegan_celeba,1.0,0.9999974966049194,1
/home/jms/DFFD/ParentDir/Fake/stylegan_celeba/validation/F_SyCA_10845.png,1,stylegan_celeba,1.0,0.9999967813491821,1
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_04281.png,0,ffhq,0.0,7.836612248013353e-09,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_05572.png,0,ffhq,0.0,4.3162330598534027e-07,0
/home/jms/DFFD/ParentDir/Real/ffhq/test/R_FFHQ_13914.png,0,ffhq,0.0,2.4299565137830825e-10,0
/home/jms/DFFD/ParentDir/Real/ffhq/validation/R_FFHQ_10037.png,0,ffhq,0.0,9.77250369516014e-09,0
/home/jms/DFFD/ParentDir/Real/ffhq/train/R_FFHQ_02387.png,0,ffhq,0.0,9.583229392332027e-13,0
